,workingday,holiday,atemp,humidity,weather,windspeed,season,temp,year,month,hour,log_count
5832,1,0,14.395,46,1,35.0008,1,13.94,2012,1,5,3.367295829986474
5833,1,0,14.395,36,1,35.0008,1,13.94,2012,1,6,4.477336814478207
5834,1,0,14.395,42,1,23.9994,1,13.12,2012,1,7,5.572154032177765
5835,1,0,13.635,52,1,27.9993,1,12.3,2012,1,8,6.192362489474872
5836,1,0,12.88,52,1,22.0028,1,11.48,2012,1,9,5.308267697401205
5837,1,0,13.635,42,1,31.0009,1,12.3,2012,1,10,4.532599493153256
5838,1,0,13.635,42,1,26.0027,1,12.3,2012,1,11,4.736198448394496
5839,1,0,12.88,39,1,32.9975,1,12.3,2012,1,12,5.081404364984463
5840,1,0,13.635,42,1,31.0009,1,12.3,2012,1,13,4.867534450455582
5841,1,0,13.635,33,1,26.0027,1,12.3,2012,1,14,4.653960350157523
5842,1,0,12.88,33,1,35.0008,1,12.3,2012,1,15,4.867534450455582
5843,1,0,11.365,30,1,35.0008,1,11.48,2012,1,16,5.170483995038151
5844,1,0,10.605,33,1,30.0026,1,10.66,2012,1,17,5.846438775057725
5845,1,0,10.605,32,1,23.9994,1,9.84,2012,1,18,5.872117789475416
5846,1,0,9.85,37,1,26.0027,1,9.02,2012,1,19,5.545177444479562
5847,1,0,10.605,37,1,16.9979,1,9.02,2012,1,20,5.10594547390058
5848,1,0,8.335,40,1,27.9993,1,8.2,2012,1,21,4.820281565605037
5849,1,0,8.335,47,1,16.9979,1,7.38,2012,1,22,4.356708826689592
5850,1,0,6.82,47,1,19.9995,1,6.56,2012,1,23,3.6375861597263857
5851,1,0,6.82,50,1,12.998,1,5.74,2012,1,0,2.772588722239781
5852,1,0,7.575,50,1,11.0014,1,5.74,2012,1,1,1.6094379124341003
5853,1,0,7.575,50,1,8.9981,1,5.74,2012,1,2,1.0986122886681098
5854,1,0,7.575,54,1,7.0015,1,4.92,2012,1,3,1.3862943611198906
5855,1,0,7.575,54,1,7.0015,1,4.92,2012,1,4,0.0
5856,1,0,6.06,55,1,16.9979,1,4.92,2012,1,5,2.9444389791664403
5857,1,0,6.82,54,1,11.0014,1,4.92,2012,1,6,4.454347296253507
5858,1,0,8.335,54,1,6.0032,1,4.92,2012,1,7,5.327876168789581
5859,1,0,7.575,54,1,7.0015,1,4.92,2012,1,8,6.0473721790462776
5860,1,0,9.85,54,1,8.9981,1,4.92,2012,1,9,5.3471075307174685
5861,1,0,10.605,59,1,8.9981,1,5.74,2012,1,10,4.68213122712422
5862,1,0,8.335,55,1,11.0014,1,6.56,2012,1,11,4.59511985013459
5863,1,0,9.85,51,1,12.998,1,8.2,2012,1,12,4.709530201312334
5864,1,0,10.605,47,1,19.0012,1,9.02,2012,1,13,4.820281565605037
5865,1,0,11.365,44,1,12.998,1,9.84,2012,1,14,4.77912349311153
5866,1,0,11.365,44,1,19.9995,1,10.66,2012,1,15,4.844187086458591
5867,1,0,11.365,41,1,22.0028,1,10.66,2012,1,16,5.262690188904886
5868,1,0,11.365,44,2,22.0028,1,10.66,2012,1,17,5.953243334287785
5869,1,0,11.365,44,2,22.0028,1,10.66,2012,1,18,5.8888779583328805
5870,1,0,11.365,48,2,19.9995,1,10.66,2012,1,19,5.455321115357702
5871,1,0,10.605,52,1,30.0026,1,10.66,2012,1,20,5.25227342804663
5872,1,0,11.365,44,1,23.9994,1,10.66,2012,1,21,4.795790545596741
5873,1,0,11.365,44,2,27.9993,1,10.66,2012,1,22,4.499809670330265
5874,1,0,11.365,48,1,22.0028,1,10.66,2012,1,23,4.02535169073515
5875,1,0,21.97,38,1,19.0012,1,18.04,2012,2,0,3.4339872044851463
5876,1,0,21.97,41,1,19.0012,1,18.04,2012,2,1,1.3862943611198906
5877,1,0,21.97,44,1,19.0012,1,18.04,2012,2,2,1.9459101490553132
5878,1,0,21.97,44,1,12.998,1,18.04,2012,2,3,1.0986122886681098
5879,1,0,20.455,50,1,11.0014,1,16.4,2012,2,4,0.0
5880,1,0,20.455,50,1,11.0014,1,16.4,2012,2,5,2.8903717578961645
5881,1,0,20.455,54,3,11.0014,1,16.4,2012,2,6,4.204692619390966
5882,1,0,19.695,62,3,6.0032,1,15.58,2012,2,7,5.337538079701318
5883,1,0,18.18,73,3,7.0015,1,14.76,2012,2,8,6.253828811575473
5884,1,0,17.425,71,2,12.998,1,14.76,2012,2,9,5.62040086571715
5885,1,0,20.455,62,1,8.9981,1,16.4,2012,2,10,4.890349128221754
5886,1,0,20.455,58,1,11.0014,1,16.4,2012,2,11,4.962844630259907
5887,1,0,21.97,54,1,7.0015,1,18.04,2012,2,12,5.187385805840755
5888,1,0,22.725,47,1,15.0013,1,18.86,2012,2,13,5.225746673713202
5889,1,0,31.06,33,1,15.0013,1,25.42,2012,2,14,5.2574953720277815
5890,1,0,31.06,35,1,19.0012,1,24.6,2012,2,15,5.267858159063328
5891,1,0,31.06,40,1,15.0013,1,24.6,2012,2,16,5.645446897643238
5892,1,0,27.275,43,1,12.998,1,23.78,2012,2,17,6.289715570908998
5893,1,0,26.515,46,1,11.0014,1,22.96,2012,2,18,6.26530121273771
5894,1,0,25.76,52,1,19.0012,1,22.14,2012,2,19,5.814130531825066
5895,1,0,25.0,52,1,11.0014,1,21.32,2012,2,20,5.575949103146316
5896,1,0,25.0,52,1,11.0014,1,21.32,2012,2,21,5.4510384535657
5897,1,0,24.24,55,1,12.998,1,20.5,2012,2,22,4.941642422609304
5898,1,0,22.725,63,1,6.0032,1,18.86,2012,2,23,4.574710978503383
5899,1,0,22.725,59,1,8.9981,1,18.86,2012,2,0,3.4339872044851463
5900,1,0,22.725,55,2,8.9981,1,18.86,2012,2,1,2.833213344056216
5901,1,0,21.21,67,2,8.9981,1,17.22,2012,2,2,2.1972245773362196
5902,1,0,21.21,67,2,8.9981,1,17.22,2012,2,3,0.6931471805599453
5903,1,0,20.455,82,3,6.0032,1,16.4,2012,2,4,0.0
5904,1,0,20.455,82,3,8.9981,1,16.4,2012,2,5,2.9444389791664403
5905,1,0,18.94,90,3,8.9981,1,14.76,2012,2,6,4.30406509320417
5906,1,0,18.94,93,3,8.9981,1,14.76,2012,2,7,5.3230099791384085
5907,1,0,20.455,87,3,8.9981,1,16.4,2012,2,8,6.09807428216624
5908,1,0,19.695,87,3,8.9981,1,15.58,2012,2,9,5.429345628954441
5909,1,0,21.21,77,3,7.0015,1,17.22,2012,2,10,4.356708826689592
5910,1,0,20.455,82,3,16.9979,1,16.4,2012,2,11,4.653960350157523
5911,1,0,21.21,82,1,8.9981,1,17.22,2012,2,12,4.997212273764115
5912,1,0,21.21,77,2,8.9981,1,17.22,2012,2,13,4.919980925828125
5913,1,0,20.455,76,1,7.0015,1,16.4,2012,2,14,4.948759890378168
5914,1,0,22.725,67,1,11.0014,1,18.86,2012,2,15,5.159055299214529
5915,1,0,22.725,55,1,19.0012,1,18.86,2012,2,16,5.43372200355424
5916,1,0,21.21,54,1,32.9975,1,17.22,2012,2,17,6.1092475827643655
5917,1,0,20.455,43,1,31.0009,1,16.4,2012,2,18,6.016157159698354
5918,1,0,19.695,43,1,35.0008,1,15.58,2012,2,19,5.7899601708972535
5919,1,0,15.91,46,1,35.0008,1,14.76,2012,2,20,5.3612921657094255
5920,1,0,15.15,46,1,27.9993,1,13.94,2012,2,21,4.997212273764115
5921,1,0,14.395,49,1,27.9993,1,13.12,2012,2,22,4.6913478822291435
5922,1,0,15.15,49,1,16.9979,1,13.12,2012,2,23,4.110873864173311
5923,1,0,14.395,53,1,26.0027,1,13.12,2012,2,0,3.6375861597263857
5924,1,0,13.635,56,1,22.0028,1,12.3,2012,2,1,3.091042453358316
5925,1,0,14.395,52,1,15.0013,1,12.3,2012,2,2,1.791759469228055
5926,1,0,12.88,56,1,19.9995,1,11.48,2012,2,3,1.3862943611198906
5927,1,0,12.88,60,1,15.0013,1,10.66,2012,2,4,0.6931471805599453
5928,1,0,12.88,60,1,15.0013,1,10.66,2012,2,5,2.833213344056216
5929,1,0,12.12,65,1,11.0014,1,9.84,2012,2,6,4.477336814478207
5930,1,0,11.365,65,1,15.0013,1,9.84,2012,2,7,5.420534999272286
5931,1,0,11.365,65,1,15.0013,1,9.84,2012,2,8,6.089044875446846
5932,1,0,11.365,65,1,12.998,1,9.84,2012,2,9,5.598421958998375
5933,1,0,12.88,56,1,19.0012,1,11.48,2012,2,10,4.859812404361672
5934,1,0,15.15,53,1,19.9995,1,13.12,2012,2,11,5.099866427824199
5935,1,0,16.665,46,1,8.9981,1,13.94,2012,2,12,5.375278407684165
5936,1,0,18.18,46,1,8.9981,1,14.76,2012,2,13,5.288267030694535
5937,1,0,17.425,46,1,15.0013,1,14.76,2012,2,14,5.135798437050262
5938,1,0,19.695,40,1,8.9981,1,15.58,2012,2,15,5.375278407684165
5939,1,0,20.455,37,1,7.0015,1,16.4,2012,2,16,5.739792912179234
5940,1,0,20.455,37,1,6.0032,1,16.4,2012,2,17,6.1903154058531475
5941,1,0,19.695,40,1,8.9981,1,15.58,2012,2,18,5.953243334287785
5942,1,0,17.425,49,1,7.0015,1,13.94,2012,2,19,5.58724865840025
5943,1,0,17.425,49,1,7.0015,1,13.94,2012,2,20,5.093750200806762
5944,1,0,17.425,49,1,7.0015,1,13.94,2012,2,21,4.897839799950911
5945,1,0,17.425,49,1,7.0015,1,13.94,2012,2,22,4.77912349311153
5946,1,0,13.635,70,1,7.0015,1,10.66,2012,2,23,4.343805421853684
5947,0,0,13.635,70,1,7.0015,1,10.66,2012,2,0,4.454347296253507
5948,0,0,13.635,70,1,7.0015,1,10.66,2012,2,1,3.7612001156935624
5949,0,0,12.88,70,1,6.0032,1,9.84,2012,2,2,3.784189633918261
5950,0,0,14.395,75,1,8.9981,1,9.84,2012,2,3,2.8903717578961645
5951,0,0,12.88,81,1,6.0032,1,9.84,2012,2,4,1.791759469228055
5952,0,0,12.88,81,1,6.0032,1,9.84,2012,2,5,1.3862943611198906
5953,0,0,11.365,87,1,8.9981,1,9.02,2012,2,6,1.6094379124341003
5954,0,0,12.12,87,2,8.9981,1,9.84,2012,2,7,3.332204510175204
5955,0,0,14.395,87,1,8.9981,1,9.84,2012,2,8,4.499809670330265
5956,0,0,12.12,81,1,8.9981,1,9.84,2012,2,9,5.056245805348308
5957,0,0,12.88,87,1,7.0015,1,9.84,2012,2,10,5.4116460518550396
5958,0,0,16.665,70,1,8.9981,1,12.3,2012,2,11,5.598421958998375
5959,0,0,15.91,70,2,6.0032,1,12.3,2012,2,12,5.703782474656201
5960,0,0,14.395,70,2,12.998,1,12.3,2012,2,13,5.71042701737487
5961,0,0,15.15,66,2,15.0013,1,13.12,2012,2,14,5.62040086571715
5962,0,0,15.15,66,2,15.0013,1,13.12,2012,2,15,5.720311776607412
5963,0,0,16.665,61,2,11.0014,1,13.94,2012,2,16,4.962844630259907
5964,0,0,14.395,70,3,12.998,1,12.3,2012,2,17,4.204692619390966
5965,0,0,13.635,75,3,11.0014,1,11.48,2012,2,18,4.1588830833596715
5966,0,0,13.635,87,3,8.9981,1,10.66,2012,2,19,4.382026634673881
5967,0,0,11.365,93,3,12.998,1,9.84,2012,2,20,4.343805421853684
5968,0,0,12.12,93,3,8.9981,1,9.84,2012,2,21,4.356708826689592
5969,0,0,12.88,87,2,6.0032,1,9.84,2012,2,22,4.553876891600541
5970,0,0,12.12,87,2,8.9981,1,9.84,2012,2,23,4.248495242049359
5971,0,0,12.12,87,2,8.9981,1,9.84,2012,2,0,4.110873864173311
5972,0,0,12.88,93,2,7.0015,1,9.84,2012,2,1,3.9318256327243257
5973,0,0,12.88,93,2,7.0015,1,9.84,2012,2,2,4.143134726391533
5974,0,0,12.88,87,3,6.0032,1,9.84,2012,2,3,2.833213344056216
5975,0,0,12.12,87,2,8.9981,1,9.84,2012,2,4,2.1972245773362196
5976,0,0,12.88,81,3,12.998,1,10.66,2012,2,5,1.3862943611198906
5977,0,0,12.12,70,2,16.9979,1,10.66,2012,2,6,1.3862943611198906
5978,0,0,12.12,75,2,11.0014,1,9.84,2012,2,7,2.772588722239781
5979,0,0,12.12,75,2,11.0014,1,9.84,2012,2,8,4.127134385045092
5980,0,0,11.365,70,2,15.0013,1,9.84,2012,2,9,4.5217885770490405
5981,0,0,12.12,65,2,19.0012,1,10.66,2012,2,10,4.997212273764115
5982,0,0,12.88,70,2,12.998,1,10.66,2012,2,11,5.204006687076795
5983,0,0,12.88,65,2,12.998,1,10.66,2012,2,12,5.5134287461649825
5984,0,0,13.635,61,2,11.0014,1,11.48,2012,2,13,5.6131281063880705
5985,0,0,15.15,61,1,11.0014,1,12.3,2012,2,14,5.493061443340548
5986,0,0,14.395,56,2,16.9979,1,12.3,2012,2,15,5.605802066295998
5987,0,0,14.395,56,1,15.0013,1,12.3,2012,2,16,5.69035945432406
5988,0,0,15.91,53,1,11.0014,1,13.12,2012,2,17,5.723585101952381
5989,0,0,14.395,52,1,16.9979,1,12.3,2012,2,18,5.198497031265826
5990,0,0,14.395,52,1,15.0013,1,12.3,2012,2,19,4.23410650459726
5991,0,0,13.635,56,1,12.998,1,11.48,2012,2,20,3.912023005428146
5992,0,0,14.395,56,1,7.0015,1,11.48,2012,2,21,4.189654742026425
5993,0,0,13.635,60,1,7.0015,1,10.66,2012,2,22,5.25227342804663
5994,0,0,12.12,70,1,8.9981,1,9.84,2012,2,23,3.7376696182833684
5995,1,0,12.12,65,1,8.9981,1,9.84,2012,2,0,3.044522437723423
5996,1,0,12.88,75,1,6.0032,1,9.02,2012,2,1,1.791759469228055
5997,1,0,13.635,75,1,8.9981,1,9.02,2012,2,2,1.0986122886681098
5998,1,0,10.605,80,1,7.0015,1,7.38,2012,2,4,0.6931471805599453
5999,1,0,10.605,80,1,7.0015,1,7.38,2012,2,5,2.833213344056216
6000,1,0,9.09,86,1,7.0015,1,6.56,2012,2,6,4.276666119016055
6001,1,0,9.09,86,1,7.0015,1,6.56,2012,2,7,5.455321115357702
6002,1,0,9.09,86,1,8.9981,1,6.56,2012,2,8,6.095824562432225
6003,1,0,10.605,80,1,7.0015,1,7.38,2012,2,9,5.6240175061873385
6004,1,0,12.12,75,1,7.0015,1,9.02,2012,2,10,4.7535901911063645
6005,1,0,13.635,70,1,8.9981,1,10.66,2012,2,11,4.7535901911063645
6006,1,0,15.91,61,1,11.0014,1,13.12,2012,2,12,5.0106352940962555
6007,1,0,19.695,40,1,15.0013,1,15.58,2012,2,13,4.948759890378168
6008,1,0,20.455,35,1,11.0014,1,16.4,2012,2,14,4.941642422609304
6009,1,0,21.21,32,1,19.0012,1,17.22,2012,2,15,5.14166355650266
6010,1,0,20.455,43,1,16.9979,1,16.4,2012,2,16,5.429345628954441
6011,1,0,20.455,43,1,16.9979,1,16.4,2012,2,17,6.063785208687608
6012,1,0,19.695,43,1,15.0013,1,15.58,2012,2,18,6.07993319509559
6013,1,0,16.665,43,1,16.9979,1,14.76,2012,2,19,5.673323267171493
6014,1,0,16.665,46,1,11.0014,1,13.94,2012,2,20,5.303304908059076
6015,1,0,15.91,57,1,11.0014,1,13.12,2012,2,21,5.0369526024136295
6016,1,0,15.15,65,1,8.9981,1,12.3,2012,2,22,4.465908118654584
6017,1,0,15.15,65,1,8.9981,1,12.3,2012,2,23,3.828641396489095
6018,1,0,14.395,70,1,12.998,1,12.3,2012,2,0,3.1354942159291497
6019,1,0,14.395,61,1,8.9981,1,11.48,2012,2,1,2.6390573296152584
6020,1,0,16.665,61,1,8.9981,1,12.3,2012,2,2,1.3862943611198906
6021,1,0,16.665,70,2,8.9981,1,12.3,2012,2,3,0.6931471805599453
6022,1,0,16.665,70,2,8.9981,1,12.3,2012,2,4,1.0986122886681098
6023,1,0,16.665,49,1,6.0032,1,13.12,2012,2,5,2.70805020110221
6024,1,0,15.15,45,1,19.9995,1,13.12,2012,2,6,4.605170185988092
6025,1,0,17.425,45,1,8.9981,1,13.12,2012,2,7,5.700443573390687
6026,1,0,15.91,49,1,8.9981,1,12.3,2012,2,8,6.270988431858299
6027,1,0,16.665,49,1,8.9981,1,13.12,2012,2,9,5.666426688112432
6028,1,0,16.665,46,1,11.0014,1,13.94,2012,2,10,4.7535901911063645
6029,1,0,17.425,46,1,12.998,1,14.76,2012,2,11,4.859812404361672
6030,1,0,20.455,40,1,22.0028,1,16.4,2012,2,12,5.147494476813453
6031,1,0,21.97,38,1,16.9979,1,18.04,2012,2,13,5.214935757608986
6032,1,0,21.97,38,1,16.9979,1,18.04,2012,2,14,4.927253685157205
6033,1,0,21.97,38,1,12.998,1,18.04,2012,2,15,4.983606621708336
6034,1,0,21.97,35,1,16.9979,1,18.04,2012,2,16,5.62040086571715
6035,1,0,21.97,35,1,12.998,1,18.04,2012,2,17,6.2324480165505225
6036,1,0,21.21,38,1,12.998,1,17.22,2012,2,18,6.249975242259483
6037,1,0,19.695,43,1,15.0013,1,15.58,2012,2,19,5.823045895483019
6038,1,0,17.425,50,1,8.9981,1,14.76,2012,2,20,5.356586274672012
6039,1,0,17.425,61,1,7.0015,1,13.94,2012,2,21,5.247024072160486
6040,1,0,15.91,57,1,12.998,1,13.12,2012,2,22,4.770684624465665
6041,1,0,16.665,57,1,8.9981,1,13.12,2012,2,23,3.9318256327243257
6042,1,0,14.395,56,1,15.0013,1,12.3,2012,2,0,3.1354942159291497
6043,1,0,13.635,61,1,11.0014,1,11.48,2012,2,1,2.302585092994046
6044,1,0,15.15,65,1,8.9981,1,10.66,2012,2,2,0.0
6045,1,0,15.15,65,1,8.9981,1,10.66,2012,2,3,0.0
6046,1,0,12.88,70,1,6.0032,1,9.84,2012,2,4,0.0
6047,1,0,12.88,70,1,6.0032,1,9.84,2012,2,5,2.995732273553991
6048,1,0,14.395,70,2,8.9981,1,9.84,2012,2,6,4.584967478670572
6049,1,0,12.88,70,2,7.0015,1,9.84,2012,2,7,5.638354669333745
6050,1,0,11.365,70,2,15.0013,1,9.84,2012,2,8,6.230481447578482
6051,1,0,12.88,70,2,11.0014,1,9.84,2012,2,9,5.53338948872752
6052,1,0,12.88,70,2,15.0013,1,10.66,2012,2,10,4.68213122712422
6053,1,0,12.88,65,2,15.0013,1,10.66,2012,2,11,4.624972813284271
6054,1,0,12.88,65,2,19.0012,1,11.48,2012,2,12,4.927253685157205
6055,1,0,14.395,61,2,7.0015,1,11.48,2012,2,13,4.836281906951478
6056,1,0,15.15,56,2,11.0014,1,12.3,2012,2,14,4.68213122712422
6057,1,0,15.91,61,3,7.0015,1,12.3,2012,2,15,3.9889840465642745
6058,1,0,13.635,81,3,7.0015,1,10.66,2012,2,16,4.31748811353631
6059,1,0,12.88,87,3,7.0015,1,9.84,2012,2,17,5.043425116919247
6060,1,0,12.88,87,3,7.0015,1,9.84,2012,2,18,5.117993812416755
6061,1,0,12.88,87,3,7.0015,1,9.84,2012,2,19,5.081404364984463
6062,1,0,12.12,87,3,8.9981,1,9.84,2012,2,20,4.8283137373023015
6063,1,0,11.365,87,3,12.998,1,9.84,2012,2,21,4.859812404361672
6064,1,0,12.12,87,2,8.9981,1,9.84,2012,2,22,4.584967478670572
6065,1,0,12.12,87,2,11.0014,1,9.84,2012,2,23,4.0943445622221
6066,1,0,12.12,87,2,11.0014,1,9.84,2012,2,0,3.258096538021482
6067,1,0,12.12,87,2,8.9981,1,9.84,2012,2,1,2.4849066497880004
6068,1,0,11.365,80,1,8.9981,1,9.02,2012,2,2,0.6931471805599453
6069,1,0,10.605,80,1,19.0012,1,9.02,2012,2,3,1.3862943611198906
6070,1,0,9.85,75,2,30.0026,1,9.02,2012,2,4,0.0
6071,1,0,9.09,75,1,19.0012,1,8.2,2012,2,5,2.8903717578961645
6072,1,0,9.09,75,1,19.0012,1,8.2,2012,2,6,4.330733340286331
6073,1,0,9.85,69,1,16.9979,1,8.2,2012,2,7,5.58724865840025
6074,1,0,9.85,64,1,16.9979,1,8.2,2012,2,8,6.182084906716632
6075,1,0,9.85,59,1,15.0013,1,8.2,2012,2,9,5.472270673671475
6076,1,0,10.605,51,1,15.0013,1,9.02,2012,2,10,4.574710978503383
6077,1,0,11.365,52,1,15.0013,1,9.84,2012,2,11,4.59511985013459
6078,1,0,11.365,48,1,22.0028,1,10.66,2012,2,12,5.062595033026967
6079,1,0,13.635,42,1,22.0028,1,12.3,2012,2,13,5.0369526024136295
6080,1,0,15.15,39,1,19.9995,1,13.12,2012,2,14,4.969813299576001
6081,1,0,15.15,36,1,19.9995,1,13.12,2012,2,15,4.897839799950911
6082,1,0,16.665,36,1,8.9981,1,13.94,2012,2,16,5.472270673671475
6083,1,0,16.665,34,1,8.9981,1,13.94,2012,2,17,5.988961416889864
6084,1,0,16.665,31,1,11.0014,1,13.94,2012,2,18,6.0330862217988015
6085,1,0,16.665,33,1,7.0015,1,13.12,2012,2,19,5.68697535633982
6086,1,0,17.425,36,1,8.9981,1,13.12,2012,2,20,5.293304824724492
6087,1,0,15.91,52,1,6.0032,1,12.3,2012,2,21,5.176149732573829
6088,1,0,16.665,56,2,8.9981,1,12.3,2012,2,22,4.672828834461906
6089,1,0,16.665,52,2,8.9981,1,12.3,2012,2,23,4.430816798843313
6090,1,0,15.15,65,2,6.0032,1,11.48,2012,2,0,3.7612001156935624
6091,1,0,15.15,61,2,6.0032,1,11.48,2012,2,1,2.5649493574615367
6092,1,0,14.395,52,1,6.0032,1,10.66,2012,2,2,2.772588722239781
6093,1,0,14.395,56,1,6.0032,1,10.66,2012,2,3,1.6094379124341003
6094,1,0,14.395,56,1,6.0032,1,10.66,2012,2,4,0.6931471805599453
6095,1,0,11.365,52,1,15.0013,1,9.84,2012,2,5,2.833213344056216
6096,1,0,9.85,59,1,12.998,1,8.2,2012,2,6,4.1588830833596715
6097,1,0,10.605,59,1,11.0014,1,8.2,2012,2,7,5.438079308923196
6098,1,0,10.605,59,1,11.0014,1,8.2,2012,2,8,6.104793232414985
6099,1,0,11.365,55,1,11.0014,1,9.02,2012,2,9,5.616771097666572
6100,1,0,13.635,48,2,8.9981,1,10.66,2012,2,10,4.820281565605037
6101,1,0,14.395,45,2,7.0015,1,11.48,2012,2,11,5.030437921392435
6102,1,0,15.15,42,2,8.9981,1,12.3,2012,2,12,5.170483995038151
6103,1,0,15.91,42,2,6.0032,1,12.3,2012,2,13,5.2574953720277815
6104,1,0,16.665,39,2,6.0032,1,13.12,2012,2,14,4.983606621708336
6105,1,0,16.665,45,2,8.9981,1,13.12,2012,2,15,5.25227342804663
6106,1,0,15.91,42,2,16.9979,1,13.94,2012,2,16,5.5909869805108565
6107,1,0,16.665,42,2,12.998,1,13.94,2012,2,17,5.981414211254481
6108,1,0,15.15,61,3,8.9981,1,12.3,2012,2,18,5.883322388488279
6109,1,0,17.425,57,2,8.9981,1,13.12,2012,2,19,5.568344503761097
6110,1,0,17.425,57,2,8.9981,1,13.12,2012,2,20,5.017279836814924
6111,1,0,16.665,66,2,6.0032,1,13.12,2012,2,21,4.804021044733257
6112,1,0,17.425,66,2,8.9981,1,13.12,2012,2,22,4.727387818712341
6113,1,0,15.91,70,2,6.0032,1,12.3,2012,2,23,4.174387269895637
6114,0,0,15.15,70,2,8.9981,1,12.3,2012,2,0,3.970291913552122
6115,0,0,14.395,81,3,8.9981,1,11.48,2012,2,1,3.8066624897703196
6116,0,0,12.88,81,3,12.998,1,10.66,2012,2,2,3.258096538021482
6117,0,0,11.365,87,3,15.0013,1,9.84,2012,2,3,2.1972245773362196
6118,0,0,11.365,87,3,15.0013,1,9.84,2012,2,4,1.3862943611198906
6119,0,0,11.365,93,3,11.0014,1,9.02,2012,2,5,0.6931471805599453
6120,0,0,11.365,93,3,8.9981,1,9.02,2012,2,6,2.1972245773362196
6121,0,0,11.365,93,3,8.9981,1,9.02,2012,2,7,2.9444389791664403
6122,0,0,11.365,93,3,8.9981,1,9.02,2012,2,8,4.356708826689592
6123,0,0,12.12,93,3,7.0015,1,9.02,2012,2,9,4.499809670330265
6124,0,0,12.12,93,3,7.0015,1,9.02,2012,2,10,5.111987788356544
6125,0,0,12.88,81,2,7.0015,1,9.84,2012,2,11,5.209486152841421
6126,0,0,12.88,81,2,11.0014,1,10.66,2012,2,12,5.3981627015177525
6127,0,0,12.12,81,2,19.0012,1,10.66,2012,2,13,5.459585514144159
6128,0,0,12.12,81,2,16.9979,1,10.66,2012,2,14,5.493061443340548
6129,0,0,13.635,61,2,19.9995,1,12.3,2012,2,15,4.820281565605037
6130,0,0,9.85,75,3,27.9993,1,9.02,2012,2,16,4.983606621708336
6131,0,0,9.09,69,3,31.0009,1,9.02,2012,2,17,4.969813299576001
6132,0,0,9.09,47,2,43.9989,1,9.02,2012,2,18,4.68213122712422
6133,0,0,7.575,40,2,36.9974,1,8.2,2012,2,19,4.465908118654584
6134,0,0,6.06,43,2,36.9974,1,6.56,2012,2,20,4.143134726391533
6135,0,0,3.79,43,1,43.0006,1,5.74,2012,2,21,3.871201010907891
6136,0,0,5.305,39,2,26.0027,1,5.74,2012,2,22,3.828641396489095
6137,0,0,3.79,50,3,32.9975,1,4.92,2012,2,23,2.995732273553991
6138,0,0,3.79,68,3,26.0027,1,4.1,2012,2,0,3.044522437723423
6139,0,0,2.275,79,3,31.0009,1,3.28,2012,2,1,3.1780538303479458
6140,0,0,3.03,58,2,39.0007,1,4.1,2012,2,2,3.295836866004329
6141,0,0,2.275,46,2,46.0022,1,4.1,2012,2,3,2.6390573296152584
6142,0,0,2.275,46,2,47.9988,1,4.1,2012,2,4,0.0
6143,0,0,3.79,49,1,26.0027,1,4.1,2012,2,5,1.0986122886681098
6144,0,0,3.79,49,1,26.0027,1,4.1,2012,2,6,0.6931471805599453
6145,0,0,4.545,53,1,12.998,1,3.28,2012,2,7,2.8903717578961645
6146,0,0,3.79,53,1,16.9979,1,3.28,2012,2,8,3.258096538021482
6147,0,0,4.545,49,1,19.9995,1,4.1,2012,2,9,4.143134726391533
6148,0,0,5.305,42,1,23.9994,1,4.92,2012,2,10,4.51085950651685
6149,0,0,5.305,42,1,19.9995,1,4.92,2012,2,11,4.820281565605037
6150,0,0,3.79,39,1,43.0006,1,5.74,2012,2,12,4.941642422609304
6151,0,0,6.06,40,1,30.0026,1,6.56,2012,2,13,4.927253685157205
6152,0,0,6.06,40,1,35.0008,1,6.56,2012,2,14,4.709530201312334
6153,0,0,6.06,40,1,36.9974,1,6.56,2012,2,15,5.043425116919247
6154,0,0,8.335,34,1,31.0009,1,8.2,2012,2,16,5.099866427824199
6155,0,0,7.575,37,1,27.9993,1,7.38,2012,2,17,4.465908118654584
6156,0,0,6.06,40,1,31.0009,1,6.56,2012,2,18,4.564348191467836
6157,0,0,6.82,40,1,19.0012,1,6.56,2012,2,19,4.382026634673881
6158,0,0,6.06,42,1,22.0028,1,5.74,2012,2,20,4.04305126783455
6159,0,0,6.06,43,1,19.9995,1,5.74,2012,2,21,3.58351893845611
6160,0,0,7.575,43,1,11.0014,1,5.74,2012,2,22,3.332204510175204
6161,0,0,6.82,43,1,15.0013,1,5.74,2012,2,23,3.1354942159291497
6162,1,0,6.82,46,1,15.0013,1,5.74,2012,2,0,2.1972245773362196
6163,1,0,6.06,50,1,15.0013,1,4.92,2012,2,1,1.791759469228055
6164,1,0,6.82,46,1,12.998,1,5.74,2012,2,2,1.3862943611198906
6165,1,0,7.575,54,1,7.0015,1,4.92,2012,2,3,0.0
6166,1,0,8.335,54,1,6.0032,1,4.92,2012,2,4,0.6931471805599453
6167,1,0,6.06,58,1,8.9981,1,4.1,2012,2,5,2.833213344056216
6168,1,0,5.305,54,1,15.0013,1,4.1,2012,2,6,4.276666119016055
6169,1,0,5.305,54,1,12.998,1,4.1,2012,2,7,5.272999558563747
6170,1,0,6.06,54,1,8.9981,1,4.1,2012,2,8,6.0330862217988015
