season,temp,humidity,workingday,atemp,weather,windspeed,holiday,year,month,day,hour,min,sec,log_count
1,13.12,87,1,16.665,2,8.9981,0,2012,2,16,20,0,0,5.375278407684165
1,13.94,81,1,17.425,2,7.0015,0,2012,2,16,21,0,0,4.976733742420574
1,13.12,81,1,17.425,2,0.0,0,2012,2,16,22,0,0,4.709530201312334
1,13.12,81,1,16.665,1,6.0032,0,2012,2,16,23,0,0,4.290459441148391
1,12.3,87,1,16.665,2,0.0,0,2012,2,17,0,0,0,3.5263605246161616
1,12.3,93,1,16.665,2,0.0,0,2012,2,17,1,0,0,2.8903717578961645
1,12.3,93,1,15.91,2,7.0015,0,2012,2,17,2,0,0,2.4849066497880004
1,11.48,93,1,14.395,2,7.0015,0,2012,2,17,3,0,0,0.0
1,11.48,93,1,13.635,2,12.998,0,2012,2,17,4,0,0,0.0
1,11.48,93,1,13.635,2,11.0014,0,2012,2,17,5,0,0,2.772588722239781
1,11.48,96,1,14.395,2,8.9981,0,2012,2,17,6,0,0,4.2626798770413155
1,11.48,93,1,14.395,2,7.0015,0,2012,2,17,7,0,0,5.420534999272286
1,10.66,100,1,15.15,2,0.0,0,2012,2,17,8,0,0,6.253828811575473
1,10.66,100,1,15.15,2,0.0,0,2012,2,17,9,0,0,5.645446897643238
1,13.94,71,1,15.91,1,19.0012,0,2012,2,17,10,0,0,4.7535901911063645
1,14.76,62,1,16.665,1,27.9993,0,2012,2,17,11,0,0,4.955827057601261
1,15.58,46,1,19.695,1,26.0027,0,2012,2,17,12,0,0,5.288267030694535
1,16.4,43,1,20.455,1,23.9994,0,2012,2,17,13,0,0,5.3230099791384085
1,16.4,37,1,20.455,1,23.9994,0,2012,2,17,14,0,0,5.135798437050262
1,17.22,35,1,21.21,1,27.9993,0,2012,2,17,15,0,0,5.3981627015177525
1,17.22,32,1,21.21,1,19.9995,0,2012,2,17,16,0,0,5.726847747587197
1,17.22,32,1,21.21,1,22.0028,0,2012,2,17,17,0,0,6.142037405587356
1,16.4,35,1,20.455,1,16.9979,0,2012,2,17,18,0,0,5.932245187448011
1,15.58,37,1,19.695,1,15.0013,0,2012,2,17,19,0,0,5.641907070938114
1,16.4,35,1,20.455,1,12.998,0,2012,2,17,20,0,0,5.14166355650266
1,15.58,37,1,19.695,1,12.998,0,2012,2,17,21,0,0,4.859812404361672
1,14.76,40,1,17.425,1,15.0013,0,2012,2,17,22,0,0,4.672828834461906
1,14.76,40,1,17.425,1,12.998,0,2012,2,17,23,0,0,4.406719247264253
1,13.94,42,0,16.665,1,11.0014,0,2012,2,18,0,0,0,4.454347296253507
1,13.12,49,0,15.91,1,11.0014,0,2012,2,18,1,0,0,3.8066624897703196
1,12.3,61,0,14.395,1,16.9979,0,2012,2,18,2,0,0,3.8066624897703196
1,11.48,65,0,14.395,1,7.0015,0,2012,2,18,3,0,0,2.8903717578961645
1,10.66,70,0,15.15,1,0.0,0,2012,2,18,4,0,0,1.9459101490553132
1,9.84,70,0,12.88,1,6.0032,0,2012,2,18,5,0,0,0.0
1,9.84,70,0,14.395,1,0.0,0,2012,2,18,6,0,0,2.1972245773362196
1,9.84,70,0,14.395,1,0.0,0,2012,2,18,7,0,0,3.713572066704308
1,9.02,87,0,13.635,1,0.0,0,2012,2,18,8,0,0,4.624972813284271
1,9.02,80,0,12.12,1,7.0015,0,2012,2,18,9,0,0,4.927253685157205
1,10.66,81,0,13.635,1,7.0015,0,2012,2,18,10,0,0,5.3230099791384085
1,13.12,57,0,16.665,1,8.9981,0,2012,2,18,11,0,0,5.655991810819852
1,14.76,43,0,17.425,1,12.998,0,2012,2,18,12,0,0,5.910796644040527
1,16.4,43,0,20.455,1,19.0012,0,2012,2,18,13,0,0,5.950642552587727
1,18.04,35,0,21.97,1,23.9994,0,2012,2,18,14,0,0,6.056784013228625
1,17.22,41,0,21.21,1,16.9979,0,2012,2,18,15,0,0,6.212606095751519
1,18.04,44,0,21.97,1,22.0028,0,2012,2,18,16,0,0,6.0014148779611505
1,19.68,36,0,23.485,1,19.0012,0,2012,2,18,17,0,0,5.8971538676367405
1,18.86,38,0,22.725,1,19.9995,0,2012,2,18,18,0,0,5.5053315359323625
1,18.04,44,0,21.97,1,11.0014,0,2012,2,18,19,0,0,5.236441962829949
1,18.04,44,0,21.97,1,11.0014,0,2012,2,18,20,0,0,4.997212273764115
1,18.04,33,0,21.97,1,19.9995,0,2012,2,18,21,0,0,4.736198448394496
1,16.4,40,0,20.455,1,30.0026,0,2012,2,18,22,0,0,4.770684624465665
1,14.76,40,0,16.665,2,26.0027,0,2012,2,18,23,0,0,4.30406509320417
1,13.94,39,0,15.15,2,23.9994,0,2012,2,19,0,0,0,4.30406509320417
1,13.12,39,0,15.15,2,16.9979,0,2012,2,19,1,0,0,4.276666119016055
1,12.3,36,0,14.395,2,19.0012,0,2012,2,19,2,0,0,3.871201010907891
1,12.3,36,0,14.395,2,15.0013,0,2012,2,19,3,0,0,2.70805020110221
1,11.48,41,0,12.88,2,26.0027,0,2012,2,19,4,0,0,1.0986122886681098
1,10.66,48,0,11.365,2,19.9995,0,2012,2,19,5,0,0,0.6931471805599453
1,9.84,52,0,10.605,1,22.0028,0,2012,2,19,6,0,0,1.6094379124341003
1,9.84,52,0,10.605,2,19.0012,0,2012,2,19,7,0,0,2.6390573296152584
1,9.84,56,0,11.365,2,12.998,0,2012,2,19,8,0,0,4.02535169073515
1,9.84,56,0,11.365,2,16.9979,0,2012,2,19,9,0,0,4.532599493153256
1,10.66,52,0,12.12,2,16.9979,0,2012,2,19,10,0,0,5.25227342804663
1,10.66,56,0,11.365,2,22.0028,0,2012,2,19,11,0,0,5.420534999272286
1,11.48,52,0,13.635,2,16.9979,0,2012,2,19,12,0,0,5.541263545158426
1,12.3,49,0,15.15,1,11.0014,0,2012,2,19,13,0,0,5.564520407322694
1,13.12,45,0,15.91,2,12.998,0,2012,2,19,14,0,0,5.4680601411351315
1,12.3,49,0,14.395,2,12.998,0,2012,2,19,15,0,0,5.53338948872752
1,13.12,45,0,15.15,2,19.0012,0,2012,2,19,16,0,0,5.356586274672012
1,12.3,49,0,14.395,2,16.9979,0,2012,2,19,17,0,0,5.056245805348308
1,12.3,49,0,13.635,2,22.0028,0,2012,2,19,18,0,0,5.117993812416755
1,12.3,52,0,14.395,2,16.9979,0,2012,2,19,19,0,0,4.77912349311153
1,12.3,52,0,14.395,2,19.0012,0,2012,2,19,20,0,0,4.634728988229636
1,10.66,65,0,12.88,3,11.0014,0,2012,2,19,21,0,0,3.58351893845611
1,9.84,75,0,12.88,3,6.0032,0,2012,2,19,22,0,0,4.007333185232471
1,9.02,93,0,11.365,2,11.0014,0,2012,2,19,23,0,0,3.5553480614894135
1,17.22,94,1,21.21,2,0.0,0,2012,3,1,0,0,0,2.3978952727983707
1,18.86,94,1,22.725,3,7.0015,0,2012,3,1,1,0,0,2.4849066497880004
1,18.86,94,1,22.725,2,19.0012,0,2012,3,1,2,0,0,1.791759469228055
1,18.86,94,1,22.725,1,15.0013,0,2012,3,1,3,0,0,1.0986122886681098
1,19.68,88,1,23.485,1,12.998,0,2012,3,1,4,0,0,1.6094379124341003
1,19.68,88,1,23.485,1,11.0014,0,2012,3,1,5,0,0,2.8903717578961645
1,17.22,94,1,21.21,2,0.0,0,2012,3,1,6,0,0,4.6913478822291435
1,18.04,94,1,21.97,2,8.9981,0,2012,3,1,7,0,0,5.717027701406222
1,17.22,94,1,21.21,1,8.9981,0,2012,3,1,8,0,0,6.386879319362645
1,18.86,77,1,22.725,1,16.9979,0,2012,3,1,9,0,0,5.655991810819852
1,21.32,55,1,25.0,1,11.0014,0,2012,3,1,10,0,0,4.890349128221754
1,22.96,43,1,26.515,1,12.998,0,2012,3,1,11,0,0,5.123963979403259
1,22.96,37,1,26.515,1,15.0013,0,2012,3,1,12,0,0,5.393627546352362
1,23.78,32,1,27.275,1,16.9979,0,2012,3,1,13,0,0,5.351858133476067
1,23.78,35,1,27.275,1,15.0013,0,2012,3,1,14,0,0,5.351858133476067
1,24.6,31,1,31.06,1,16.9979,0,2012,3,1,15,0,0,5.407171771460119
1,23.78,32,1,27.275,1,19.9995,0,2012,3,1,16,0,0,5.8888779583328805
1,22.96,35,1,26.515,1,19.9995,0,2012,3,1,17,0,0,6.396929655216146
1,22.14,34,1,25.76,1,23.9994,0,2012,3,1,18,0,0,6.263398262591624
1,19.68,41,1,23.485,1,22.0028,0,2012,3,1,19,0,0,5.793013608384144
1,18.04,44,1,21.97,1,27.9993,0,2012,3,1,20,0,0,5.537334267018537
1,17.22,47,1,21.21,1,31.0009,0,2012,3,1,21,0,0,5.2832037287379885
1,15.58,50,1,19.695,1,16.9979,0,2012,3,1,22,0,0,4.836281906951478
1,14.76,50,1,17.425,1,15.0013,0,2012,3,1,23,0,0,4.442651256490317
1,13.94,53,1,16.665,1,11.0014,0,2012,3,2,0,0,0,3.828641396489095
1,13.94,49,1,15.91,1,15.0013,0,2012,3,2,1,0,0,2.995732273553991
1,13.94,53,1,15.91,1,19.0012,0,2012,3,2,2,0,0,1.791759469228055
1,13.12,57,1,15.91,1,12.998,0,2012,3,2,3,0,0,1.0986122886681098
1,13.12,61,1,17.425,1,0.0,0,2012,3,2,4,0,0,0.6931471805599453
1,12.3,70,1,16.665,1,0.0,0,2012,3,2,5,0,0,3.1780538303479458
1,12.3,70,1,16.665,1,0.0,0,2012,3,2,6,0,0,4.5217885770490405
1,12.3,70,1,16.665,1,0.0,0,2012,3,2,7,0,0,5.568344503761097
1,11.48,75,1,15.15,1,6.0032,0,2012,3,2,8,0,0,6.3080984415095305
1,12.3,81,1,16.665,1,0.0,0,2012,3,2,9,0,0,5.749392985908253
1,14.76,50,1,17.425,1,11.0014,0,2012,3,2,10,0,0,4.882801922586371
1,15.58,46,1,19.695,1,12.998,0,2012,3,2,11,0,0,5.267858159063328
1,16.4,43,1,20.455,1,11.0014,0,2012,3,2,12,0,0,5.455321115357702
1,17.22,44,1,21.21,1,15.0013,0,2012,3,2,13,0,0,5.402677381872279
1,18.04,44,1,21.97,2,19.0012,0,2012,3,2,14,0,0,5.3230099791384085
1,17.22,50,1,21.21,2,19.9995,0,2012,3,2,15,0,0,4.356708826689592
1,16.4,58,1,20.455,3,19.9995,0,2012,3,2,16,0,0,3.912023005428146
1,14.76,81,1,17.425,3,15.0013,0,2012,3,2,17,0,0,4.852030263919617
1,14.76,87,1,17.425,3,12.998,0,2012,3,2,18,0,0,5.075173815233827
1,14.76,87,1,17.425,3,12.998,0,2012,3,2,19,0,0,5.159055299214529
1,14.76,87,1,17.425,2,12.998,0,2012,3,2,20,0,0,4.605170185988092
1,14.76,87,1,18.18,3,6.0032,0,2012,3,2,21,0,0,4.61512051684126
1,14.76,87,1,18.94,2,0.0,0,2012,3,2,22,0,0,4.31748811353631
1,14.76,87,1,18.94,2,0.0,0,2012,3,2,23,0,0,3.1354942159291497
1,14.76,93,0,18.18,3,6.0032,0,2012,3,3,0,0,0,3.091042453358316
1,14.76,93,0,18.94,3,0.0,0,2012,3,3,1,0,0,3.784189633918261
1,14.76,93,0,18.18,3,6.0032,0,2012,3,3,2,0,0,3.6375861597263857
1,14.76,93,0,17.425,2,11.0014,0,2012,3,3,3,0,0,3.044522437723423
1,14.76,93,0,17.425,2,12.998,0,2012,3,3,4,0,0,0.6931471805599453
1,14.76,93,0,18.18,2,6.0032,0,2012,3,3,5,0,0,0.6931471805599453
1,14.76,93,0,18.18,2,6.0032,0,2012,3,3,6,0,0,1.9459101490553132
1,14.76,93,0,17.425,2,8.9981,0,2012,3,3,7,0,0,2.772588722239781
1,14.76,93,0,18.94,3,0.0,0,2012,3,3,8,0,0,3.871201010907891
1,15.58,87,0,19.695,3,6.0032,0,2012,3,3,9,0,0,4.543294782270004
1,16.4,87,0,20.455,2,0.0,0,2012,3,3,10,0,0,5.123963979403259
1,16.4,87,0,20.455,2,6.0032,0,2012,3,3,11,0,0,5.365976015021851
1,17.22,67,0,21.21,2,16.9979,0,2012,3,3,12,0,0,5.700443573390687
1,18.04,51,0,21.97,1,19.0012,0,2012,3,3,13,0,0,5.82600010738045
1,18.86,44,0,22.725,2,23.9994,0,2012,3,3,14,0,0,6.063785208687608
1,19.68,29,0,23.485,1,19.9995,0,2012,3,3,15,0,0,5.988961416889864
1,20.5,27,0,24.24,1,19.9995,0,2012,3,3,16,0,0,6.1463292576688975
1,20.5,23,0,24.24,1,22.0028,0,2012,3,3,17,0,0,5.953243334287785
1,20.5,25,0,24.24,1,16.9979,0,2012,3,3,18,0,0,5.713732805509369
1,18.86,33,0,22.725,1,11.0014,0,2012,3,3,19,0,0,5.41610040220442
1,18.04,30,0,21.97,1,8.9981,0,2012,3,3,20,0,0,5.003946305945459
1,18.86,19,0,22.725,1,22.0028,0,2012,3,3,21,0,0,5.0369526024136295
1,18.04,21,0,21.97,1,8.9981,0,2012,3,3,22,0,0,4.897839799950911
1,17.22,24,0,21.21,1,0.0,0,2012,3,3,23,0,0,4.663439094112067
1,16.4,30,0,20.455,2,23.9994,0,2012,3,4,0,0,0,4.276666119016055
1,15.58,34,0,19.695,2,12.998,0,2012,3,4,1,0,0,4.330733340286331
1,14.76,40,0,17.425,2,11.0014,0,2012,3,4,2,0,0,4.382026634673881
1,14.76,43,0,17.425,2,8.9981,0,2012,3,4,3,0,0,3.258096538021482
1,13.94,46,0,16.665,2,12.998,0,2012,3,4,4,0,0,2.6390573296152584
1,13.94,46,0,15.91,2,15.0013,0,2012,3,4,5,0,0,1.6094379124341003
1,12.3,52,0,13.635,2,19.9995,0,2012,3,4,6,0,0,1.6094379124341003
1,12.3,52,0,13.635,2,19.9995,0,2012,3,4,7,0,0,3.1354942159291497
1,12.3,52,0,13.635,1,22.0028,0,2012,3,4,8,0,0,4.189654742026425
1,12.3,49,0,13.635,1,30.0026,0,2012,3,4,9,0,0,4.770684624465665
1,12.3,49,0,13.635,1,22.0028,0,2012,3,4,10,0,0,5.2574953720277815
1,13.12,45,0,14.395,1,26.0027,0,2012,3,4,11,0,0,5.545177444479562
1,13.94,42,0,15.15,1,23.9994,0,2012,3,4,12,0,0,5.7899601708972535
1,14.76,37,0,16.665,1,23.9994,0,2012,3,4,13,0,0,5.8971538676367405
1,14.76,34,0,16.665,1,23.9994,0,2012,3,4,14,0,0,5.805134968916488
1,14.76,32,0,15.91,1,35.0008,0,2012,3,4,15,0,0,5.811140992976701
1,14.76,29,0,15.91,1,32.9975,0,2012,3,4,16,0,0,5.700443573390687
1,13.94,31,0,14.395,1,36.9974,0,2012,3,4,17,0,0,5.572154032177765
1,13.12,33,0,13.635,1,40.9973,0,2012,3,4,18,0,0,5.214935757608986
1,12.3,36,0,12.88,1,32.9975,0,2012,3,4,19,0,0,4.882801922586371
1,11.48,38,0,13.635,1,16.9979,0,2012,3,4,20,0,0,4.477336814478207
1,11.48,36,0,13.635,1,15.0013,0,2012,3,4,21,0,0,4.3694478524670215
1,10.66,41,0,12.12,1,16.9979,0,2012,3,4,22,0,0,4.127134385045092
1,10.66,41,0,12.88,1,12.998,0,2012,3,4,23,0,0,3.258096538021482
1,9.84,44,1,11.365,1,12.998,0,2012,3,5,0,0,0,2.833213344056216
1,9.84,48,1,12.12,1,8.9981,0,2012,3,5,1,0,0,1.791759469228055
1,9.84,48,1,12.12,1,8.9981,0,2012,3,5,2,0,0,1.3862943611198906
1,9.02,51,1,11.365,1,11.0014,0,2012,3,5,3,0,0,0.0
1,8.2,55,1,11.365,1,6.0032,0,2012,3,5,4,0,0,0.0
1,8.2,55,1,11.365,1,6.0032,0,2012,3,5,5,0,0,2.8903717578961645
1,7.38,59,1,9.85,1,8.9981,0,2012,3,5,6,0,0,4.51085950651685
1,7.38,59,1,9.85,1,8.9981,0,2012,3,5,7,0,0,5.560681631015528
1,8.2,59,1,11.365,1,7.0015,0,2012,3,5,8,0,0,6.059123195581797
1,9.02,60,1,12.88,2,6.0032,0,2012,3,5,9,0,0,5.2832037287379885
1,9.84,60,1,12.88,2,0.0,0,2012,3,5,10,0,0,4.454347296253507
1,10.66,56,1,13.635,2,8.9981,0,2012,3,5,11,0,0,4.634728988229636
1,10.66,52,1,15.15,2,0.0,0,2012,3,5,12,0,0,4.919980925828125
1,10.66,55,1,12.88,2,19.9995,0,2012,3,5,13,0,0,4.787491742782046
1,11.48,57,1,12.88,2,23.9994,0,2012,3,5,14,0,0,4.852030263919617
1,12.3,53,1,14.395,2,12.998,0,2012,3,5,15,0,0,4.867534450455582
1,12.3,45,1,13.635,1,19.9995,0,2012,3,5,16,0,0,5.3471075307174685
1,12.3,45,1,13.635,3,19.9995,0,2012,3,5,17,0,0,5.958424693029782
1,11.48,55,1,11.365,3,43.9989,0,2012,3,5,18,0,0,5.926926025970411
1,10.66,53,1,12.88,1,15.0013,0,2012,3,5,19,0,0,5.420534999272286
1,10.66,37,1,11.365,1,31.0009,0,2012,3,5,20,0,0,5.187385805840755
1,10.66,37,1,11.365,1,26.0027,0,2012,3,5,21,0,0,4.787491742782046
1,9.84,35,1,10.605,1,22.0028,0,2012,3,5,22,0,0,4.356708826689592
1,9.02,37,1,9.09,1,39.0007,0,2012,3,5,23,0,0,3.4339872044851463
1,9.02,37,1,10.605,1,19.9995,0,2012,3,6,0,0,0,2.0794415416798357
1,8.2,44,1,9.85,1,16.9979,0,2012,3,6,1,0,0,1.791759469228055
1,8.2,44,1,9.85,1,15.0013,0,2012,3,6,2,0,0,1.3862943611198906
1,7.38,51,1,8.335,1,19.0012,0,2012,3,6,3,0,0,0.0
1,7.38,51,1,8.335,1,19.9995,0,2012,3,6,4,0,0,1.0986122886681098
1,7.38,51,1,9.09,1,15.0013,0,2012,3,6,5,0,0,3.2188758248682006
1,7.38,51,1,10.605,1,7.0015,0,2012,3,6,6,0,0,4.624972813284271
1,6.56,55,1,9.09,1,8.9981,0,2012,3,6,7,0,0,5.616771097666572
1,6.56,59,1,9.09,1,7.0015,0,2012,3,6,8,0,0,6.2166061010848646
1,9.02,47,1,13.635,1,0.0,0,2012,3,6,9,0,0,5.4510384535657
1,9.84,44,1,12.88,1,0.0,0,2012,3,6,10,0,0,4.859812404361672
1,10.66,41,1,12.88,1,11.0014,0,2012,3,6,11,0,0,4.867534450455582
1,10.66,41,1,13.635,1,7.0015,0,2012,3,6,12,0,0,4.927253685157205
1,12.3,39,1,15.15,1,8.9981,0,2012,3,6,13,0,0,5.099866427824199
1,13.12,36,1,15.15,1,15.0013,0,2012,3,6,14,0,0,4.912654885736052
1,13.94,36,1,15.15,1,19.9995,0,2012,3,6,15,0,0,5.111987788356544
1,14.76,32,1,16.665,1,19.0012,0,2012,3,6,16,0,0,5.521460917862246
1,14.76,34,1,16.665,1,19.0012,0,2012,3,6,17,0,0,6.100318952020064
1,13.94,42,1,15.15,1,22.0028,0,2012,3,6,18,0,0,6.124683390894205
1,13.94,46,1,15.15,1,19.9995,0,2012,3,6,19,0,0,5.659482215759621
1,13.12,49,1,15.91,1,12.998,0,2012,3,6,20,0,0,5.231108616854587
1,13.12,49,1,15.91,1,12.998,0,2012,3,6,21,0,0,4.997212273764115
1,11.48,56,1,13.635,1,11.0014,0,2012,3,6,22,0,0,4.663439094112067
1,11.48,61,1,13.635,1,15.0013,0,2012,3,6,23,0,0,3.9889840465642745
1,11.48,65,1,12.88,1,19.0012,0,2012,3,7,0,0,0,2.70805020110221
1,12.3,61,1,13.635,1,19.9995,0,2012,3,7,1,0,0,1.6094379124341003
1,12.3,56,1,14.395,1,19.0012,0,2012,3,7,2,0,0,1.3862943611198906
1,12.3,56,1,13.635,1,23.9994,0,2012,3,7,3,0,0,1.0986122886681098
1,11.48,61,1,12.88,1,22.0028,0,2012,3,7,4,0,0,1.0986122886681098
1,11.48,56,1,12.88,1,19.9995,0,2012,3,7,5,0,0,2.8903717578961645
1,11.48,61,1,12.88,1,26.0027,0,2012,3,7,6,0,0,4.68213122712422
1,10.66,65,1,11.365,1,26.0027,0,2012,3,7,7,0,0,5.840641657373398
1,11.48,61,1,12.88,1,19.9995,0,2012,3,7,8,0,0,6.338594078203183
1,12.3,61,1,13.635,1,22.0028,0,2012,3,7,9,0,0,5.575949103146316
1,14.76,50,1,16.665,1,19.9995,0,2012,3,7,10,0,0,4.990432586778736
1,17.22,38,1,21.21,1,19.9995,0,2012,3,7,11,0,0,5.081404364984463
1,18.04,38,1,21.97,1,26.0027,0,2012,3,7,12,0,0,5.3706380281276624
1,20.5,34,1,24.24,1,27.9993,0,2012,3,7,13,0,0,5.3230099791384085
1,21.32,36,1,25.0,1,22.0028,0,2012,3,7,14,0,0,5.1647859739235145
1,22.14,37,1,25.76,1,30.0026,0,2012,3,7,15,0,0,5.342334251964811
1,22.96,37,1,26.515,1,27.9993,0,2012,3,7,16,0,0,5.662960480135946
1,22.96,43,1,26.515,1,32.9975,0,2012,3,7,17,0,0,6.416732282512326
1,22.96,40,1,26.515,1,31.0009,0,2012,3,7,18,0,0,6.298949246855942
1,22.14,42,1,25.76,1,23.9994,0,2012,3,7,19,0,0,5.8888779583328805
1,20.5,51,1,24.24,1,16.9979,0,2012,3,7,20,0,0,5.560681631015528
1,18.04,62,1,21.97,1,16.9979,0,2012,3,7,21,0,0,5.236441962829949
1,18.86,59,1,22.725,1,19.9995,0,2012,3,7,22,0,0,5.0689042022202315
1,18.04,62,1,21.97,1,22.0028,0,2012,3,7,23,0,0,4.127134385045092
1,18.04,62,1,21.97,1,22.0028,0,2012,3,8,0,0,0,3.828641396489095
1,18.86,63,1,22.725,1,22.0028,0,2012,3,8,1,0,0,3.044522437723423
1,18.86,63,1,22.725,1,26.0027,0,2012,3,8,2,0,0,2.3978952727983707
1,18.86,63,1,22.725,1,26.0027,0,2012,3,8,3,0,0,1.0986122886681098
1,18.04,72,1,21.97,1,19.0012,0,2012,3,8,4,0,0,0.6931471805599453
1,17.22,77,1,21.21,1,15.0013,0,2012,3,8,5,0,0,3.367295829986474
1,17.22,77,1,21.21,1,16.9979,0,2012,3,8,6,0,0,4.6913478822291435
1,17.22,77,1,21.21,1,23.9994,0,2012,3,8,7,0,0,5.811140992976701
1,18.04,77,1,21.97,1,26.0027,0,2012,3,8,8,0,0,6.371611847231857
1,18.86,72,1,22.725,1,31.0009,0,2012,3,8,9,0,0,5.707110264748875
1,20.5,68,1,24.24,1,31.0009,0,2012,3,8,10,0,0,4.927253685157205
1,22.14,60,1,25.76,2,31.0009,0,2012,3,8,11,0,0,5.318119993844216
1,22.96,60,1,26.515,2,30.0026,0,2012,3,8,12,0,0,5.5254529391317835
1,24.6,49,1,31.06,2,43.0006,0,2012,3,8,13,0,0,5.4510384535657
1,25.42,43,1,31.06,2,43.0006,0,2012,3,8,14,0,0,5.313205979041787
1,26.24,38,1,31.06,1,46.0022,0,2012,3,8,15,0,0,5.220355825078324
1,25.42,41,1,31.06,2,43.0006,0,2012,3,8,16,0,0,5.834810737062605
1,25.42,38,1,31.06,1,43.9989,0,2012,3,8,17,0,0,6.391917113392602
1,25.42,38,1,31.06,2,36.9974,0,2012,3,8,18,0,0,6.380122536899765
1,24.6,40,1,31.06,2,30.0026,0,2012,3,8,19,0,0,6.030685260261263
1,24.6,43,1,31.06,2,26.0027,0,2012,3,8,20,0,0,5.71042701737487
1,24.6,43,1,31.06,1,26.0027,0,2012,3,8,21,0,0,5.4510384535657
1,22.96,49,1,26.515,1,22.0028,0,2012,3,8,22,0,0,5.030437921392435
1,22.96,49,1,26.515,2,30.0026,0,2012,3,8,23,0,0,4.543294782270004
1,23.78,49,1,27.275,2,31.0009,0,2012,3,9,0,0,0,3.9889840465642745
1,22.96,52,1,26.515,3,32.9975,0,2012,3,9,1,0,0,3.258096538021482
1,19.68,77,1,23.485,3,27.9993,0,2012,3,9,2,0,0,2.3978952727983707
1,18.86,77,1,22.725,1,35.0008,0,2012,3,9,3,0,0,1.9459101490553132
1,16.4,66,1,20.455,3,19.0012,0,2012,3,9,4,0,0,0.0
1,16.4,66,1,20.455,3,19.0012,0,2012,3,9,5,0,0,3.367295829986474
1,16.4,50,1,20.455,2,23.9994,0,2012,3,9,6,0,0,4.442651256490317
1,15.58,40,1,19.695,2,19.9995,0,2012,3,9,7,0,0,5.5909869805108565
1,13.94,42,1,14.395,2,35.0008,0,2012,3,9,8,0,0,6.2166061010848646
1,13.94,42,1,14.395,2,35.0008,0,2012,3,9,9,0,0,5.648974238161206
1,13.94,36,1,14.395,2,32.9975,0,2012,3,9,10,0,0,5.0689042022202315
1,14.76,34,1,16.665,2,23.9994,0,2012,3,9,11,0,0,5.231108616854587
1,14.76,34,1,16.665,1,27.9993,0,2012,3,9,12,0,0,5.303304908059076
1,15.58,29,1,19.695,2,26.0027,0,2012,3,9,13,0,0,5.4116460518550396
1,17.22,28,1,21.21,1,31.0009,0,2012,3,9,14,0,0,5.181783550292085
1,18.86,24,1,22.725,1,16.9979,0,2012,3,9,15,0,0,5.472270673671475
1,19.68,23,1,23.485,1,27.9993,0,2012,3,9,16,0,0,5.8377304471659395
1,18.86,24,1,22.725,1,26.0027,0,2012,3,9,17,0,0,6.338594078203183
1,18.04,26,1,21.97,1,35.0008,0,2012,3,9,18,0,0,6.152732694704104
1,17.22,28,1,21.21,1,40.9973,0,2012,3,9,19,0,0,5.497168225293202
1,15.58,32,1,19.695,1,23.9994,0,2012,3,9,20,0,0,5.0689042022202315
1,14.76,34,1,16.665,1,22.0028,0,2012,3,9,21,0,0,4.948759890378168
1,13.94,31,1,14.395,1,32.9975,0,2012,3,9,22,0,0,4.672828834461906
1,13.12,33,1,15.15,1,19.9995,0,2012,3,9,23,0,0,4.454347296253507
1,12.3,36,0,13.635,1,23.9994,0,2012,3,10,0,0,0,4.343805421853684
1,12.3,36,0,14.395,1,16.9979,0,2012,3,10,1,0,0,3.9318256327243257
1,10.66,41,0,12.12,1,16.9979,0,2012,3,10,2,0,0,3.7376696182833684
1,10.66,41,0,11.365,1,19.9995,0,2012,3,10,3,0,0,2.772588722239781
1,9.84,41,0,10.605,1,23.9994,0,2012,3,10,4,0,0,1.3862943611198906
1,9.02,42,0,10.605,1,19.0012,0,2012,3,10,5,0,0,2.302585092994046
1,9.02,44,0,10.605,1,19.0012,0,2012,3,10,6,0,0,2.4849066497880004
1,9.02,44,0,10.605,1,16.9979,0,2012,3,10,7,0,0,3.6888794541139363
1,9.02,44,0,10.605,1,19.9995,0,2012,3,10,8,0,0,4.709530201312334
1,9.84,41,0,10.605,1,22.0028,0,2012,3,10,9,0,0,4.997212273764115
1,10.66,35,0,11.365,1,27.9993,0,2012,3,10,10,0,0,5.407171771460119
1,12.3,33,0,13.635,1,22.0028,0,2012,3,10,11,0,0,5.6131281063880705
1,12.3,33,0,13.635,1,22.0028,0,2012,3,10,12,0,0,5.796057750765372
1,13.12,29,0,15.15,1,19.0012,0,2012,3,10,13,0,0,5.877735781779639
1,13.94,27,0,15.91,1,19.0012,0,2012,3,10,14,0,0,5.937536205082426
1,13.94,25,0,18.18,1,0.0,0,2012,3,10,15,0,0,6.0063531596017325
1,14.76,23,0,18.18,1,0.0,0,2012,3,10,16,0,0,5.966146739123692
1,14.76,23,0,18.94,1,0.0,0,2012,3,10,17,0,0,5.869296913133774
1,14.76,21,0,18.18,1,6.0032,0,2012,3,10,18,0,0,5.6937321388027
1,13.94,25,0,18.18,1,0.0,0,2012,3,10,19,0,0,5.214935757608986
1,13.12,33,0,16.665,1,8.9981,0,2012,3,10,20,0,0,4.795790545596741
1,12.3,39,0,14.395,1,15.0013,0,2012,3,10,21,0,0,4.700480365792417
1,10.66,44,0,12.88,1,11.0014,0,2012,3,10,22,0,0,4.605170185988092
1,10.66,41,0,12.88,1,12.998,0,2012,3,10,23,0,0,4.418840607796598
